,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
ECB_00838,-0.552484502152329,1.7357710835396,2.72459730630339,1.94355818288394,3.05444838231437,0.560840197381388,1.44487840481384,1.26886843209363,2.308781199695,1.65023999522099,0.815361300537242,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.06088506084319,-0.552484502152329,1.34284639296142,-0.552484502152329,-0.552484502152329,1.07127667492678,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.99637792389658,1.52210626824018,1.4863609217343,0.953927935022726,3.3610981473847,2.28225942770383,2.54140533937602,0.869479513068595,0.859864064931157,-0.552484502152329,2.06254531719397,2.17944541220525,2.64563953916461,0.858128150463015,0.892410877059827,1.70731888354908,2.23521270640393,3.43989677971721,2.15647396500566,2.96909208522307,6.2030458991157,5.18216982183275,2.54625406183954,2.78429530057171,5.27421513222701,4.88990569228116,-0.552484502152329,2.06413154193516,5.0468056913515,3.64707177131762
ECB_00839,0.808695767705959,-0.552484502152329,1.32617653593183,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.958502494174489,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.839641166156283,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.87975184876511,1.2424177723759,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.50307629722952,1.50284563231413,-0.552484502152329,-0.552484502152329,0.304380832396158,0.161326754337333,-0.552484502152329,1.4778372439749,1.48381826532859,-0.552484502152329,1.54923111959235,3.0185112781321,-0.552484502152329,1.36838730816088,2.72875896220644,1.57351451074368,-0.552484502152329,-0.552484502152329,2.59516656559721,2.32324405784004
ECB_00840,2.70469819814328,3.56764882402509,-0.552484502152329,2.54611090785868,2.7858117866282,3.02364803926829,3.16337120726658,2.48987928137506,2.63268118182703,2.89837141590078,3.09965333967095,2.07066119003546,2.99092657497213,3.72484845498821,3.69355662215006,3.76758925447353,2.890283443561,3.24049211455426,2.4400204055581,-0.552484502152329,3.44752693884478,3.92474236144919,1.92487045810787,-0.552484502152329,2.40451925427615,2.90164445445278,1.52210626824018,2.60872393377658,3.572824252488,3.47155337922832,3.73512848698233,2.83445485486791,2.88791897842838,2.79817928749386,3.30466612313808,2.83760396370037,2.97119972848541,2.64563953916461,3.08426417570079,3.12778243115758,2.052265024074,2.79780242478084,-0.552484502152329,2.15647396500566,2.17759300671584,3.03457944526203,3.69820290654589,2.10213574535671,2.78429530057171,3.58442447929147,2.72239128603201,-0.552484502152329,3.33708363447616,2.93432508045815,3.80996615287584
ECB_00841,0.808695767705959,0.677783212968557,1.32617653593183,0.806336159459033,1.36946421635219,0.98723271089801,1.03925219367154,0.775294211888374,1.88532880456437,1.97754965957962,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.35218483675923,2.20265556590799,-0.552484502152329,1.87877281258841,2.96684530463425,2.28225942770383,1.93940094599784,0.179743443487115,0.859864064931157,0.767511435517747,3.3351578420307,2.81100523904032,2.08233122278204,0.743152732940682,0.998459408743462,1.34694607232288,1.67146554668145,3.21041017715643,3.21891048307941,2.49361749442988,5.09016878272994,4.07656925775815,-0.552484502152329,2.01619645728045,4.50362739346745,3.95271561967253,-0.552484502152329,2.06413154193516,3.63496736644799,4.42656216538275
ECB_00842,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.806336159459033,2.01751257488872,-0.552484502152329,0.396622801239758,0.402362181684565,1.26188212565966,1.21226304354251,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.19767182409514,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.4863609217343,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.30574971295233,0.179743443487115,-0.552484502152329,-0.552484502152329,2.50307629722952,2.17944541220525,1.09769178999749,0.464021969378345,-0.552484502152329,0.660479600384311,0.301476570855241,2.14924441952181,-0.552484502152329,2.96909208522307,2.69086936506608,4.07656925775815,2.10213574535671,2.78429530057171,3.58442447929147,4.37838571660789,-0.552484502152329,-0.552484502152329,3.63496736644799,3.73082896052327
ECB_00843,0.808695767705959,1.95488959809177,2.39578987512315,2.37281015391829,2.01751257488872,1.29517110424108,1.60713421650223,1.76338562912659,2.72593483007514,2.24100221830771,0.815361300537242,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.911212434792965,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.76143998622641,1.52210626824018,-0.552484502152329,0.953927935022726,4.26701927847152,1.2424177723759,2.36824505487765,0.179743443487115,0.859864064931157,1.25875388565943,2.83760396370037,3.57871885970293,3.21145372150917,1.05720815562373,0.892410877059827,1.98996310942466,2.44884212991829,3.81135313922619,2.94504223113572,3.15791727466853,6.23637769151315,5.58381837565301,1.43894920048753,2.45242372507181,5.77368405197222,5.26665559524549,-0.552484502152329,2.06413154193516,5.41176608622846,4.65772026518683
ECB_00844,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.66439223641211,2.7858117866282,1.92638347190269,1.60713421650223,1.76338562912659,1.7086533774824,1.82387599227939,1.32081214185756,-0.552484502152329,-0.552484502152329,0.720642096319849,1.30166703556469,-0.552484502152329,0.911212434792965,1.34284639296142,-0.552484502152329,-0.552484502152329,1.07127667492678,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.99637792389658,-0.552484502152329,-0.552484502152329,0.953927935022726,3.24139147441609,2.28225942770383,-0.552484502152329,1.15838495235544,-0.552484502152329,0.767511435517747,2.50307629722952,2.17944541220525,1.89645818141986,0.962060730791857,0.775010372090627,1.23822040749055,1.98241668914214,-0.552484502152329,2.15647396500566,2.96909208522307,5.58020544792348,5.14304633615464,1.43894920048753,3.05287962311298,4.98104507277683,3.57743740310434,-0.552484502152329,2.06413154193516,4.10345021135263,4.21053879285444
ECB_00845,1.31218566385767,1.7357710835396,1.32617653593183,2.70034529393552,2.45386361555487,2.77433616717072,2.55409142041359,2.31827992435486,3.04747040808083,2.97151263704846,2.38856498754829,2.26431058174078,1.1801199853015,3.01836280841189,2.36272878286209,1.06088506084319,1.81730058351853,1.98494074753314,1.72111660624089,-0.552484502152329,1.64754655110393,-0.552484502152329,1.92487045810787,-0.552484502152329,-0.552484502152329,2.76143998622641,2.99758311077192,2.15954612457846,2.41790329891463,2.96684530463425,2.28225942770383,2.17045345055671,2.52838040735156,1.37825538656632,2.62817799235225,3.10799761507422,3.47613889111997,4.02148566834544,2.26125251713899,2.67086864667156,2.51384916988633,3.7684318614391,4.1061844289021,2.94504223113572,3.47391947489376,5.818962054018,5.42981216355715,3.15487318071681,3.79847323280288,5.57268227922808,5.39352367110002,-0.552484502152329,2.06413154193516,4.9012606561287,5.12739912466686
ECB_00846,1.66786382981857,1.47304609093192,1.32617653593183,2.54611090785868,-0.552484502152329,0.98723271089801,1.75141258592074,1.89395637573071,2.308781199695,1.97754965957962,0.815361300537242,1.84498702674351,1.51724027672694,1.53732473901116,1.9343786669724,1.06088506084319,1.44420665937829,1.98494074753314,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.1160457035675,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.839641166156283,-0.552484502152329,1.4863609217343,2.17456780608122,2.17561859841452,-0.552484502152329,0.803725797292151,1.4923407190984,2.2641274844104,2.30452444707302,1.40638167161125,2.42301947070588,1.42264472844416,1.74025888884841,1.94237019943269,1.85606275597682,2.3101286454401,2.93680053276434,2.60538524563864,3.15791727466853,4.85280062733141,3.80254044162903,2.10213574535671,1.36838730816088,5.33905584092554,4.70648331347152,-0.552484502152329,-0.552484502152329,3.43728716407989,4.9294049410564
ECB_00847,-0.552484502152329,1.47304609093192,-0.552484502152329,0.806336159459033,-0.552484502152329,-0.552484502152329,1.25881729549126,1.26886843209363,-0.552484502152329,0.915766222070071,0.815361300537242,2.26431058174078,1.51724027672694,2.22096434364053,1.9343786669724,-0.552484502152329,1.44420665937829,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.1160457035675,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.35218483675923,-0.552484502152329,1.4863609217343,-0.552484502152329,1.49967343200573,-0.552484502152329,1.66055002666204,1.27997934045844,1.37825538656632,1.60706194935551,-0.552484502152329,1.88331763153029,0.644402684260794,0.858128150463015,1.34659850345628,0.986030356960158,1.0902813958956,1.4778372439749,-0.552484502152329,-0.552484502152329,2.23526990143135,2.05833898045524,1.43894920048753,1.36838730816088,-0.552484502152329,1.57351451074368,-0.552484502152329,-0.552484502152329,1.47604212375423,1.79492343514401
ECB_00848,0.808695767705959,1.7357710835396,-0.552484502152329,1.94355818288394,1.36946421635219,1.92638347190269,0.767560207757696,1.26886843209363,1.7086533774824,1.21226304354251,2.98318969692774,1.57344297966671,1.1801199853015,2.02910599706409,2.36272878286209,2.03069720536088,1.44420665937829,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.04530810232249,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.35218483675923,2.20265556590799,3.22252083796649,1.49880255786116,-0.552484502152329,1.2424177723759,1.30574971295233,1.75679400581206,-0.552484502152329,1.25875388565943,1.40638167161125,1.50284563231413,1.42264472844416,1.05720815562373,2.64219776648125,1.53967418951935,1.78334173208742,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.65923657231099,1.43894920048753,1.36838730816088,1.57843055817348,1.57351451074368,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.32324405784004
ECB_00849,0.808695767705959,0.677783212968557,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.98723271089801,0.767560207757696,0.775294211888374,1.50463506493476,-0.552484502152329,-0.552484502152329,0.744868011035516,-0.552484502152329,1.19767182409514,-0.552484502152329,1.06088506084319,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.869479513068595,0.859864064931157,1.60706194935551,-0.552484502152329,-0.552484502152329,0.644402684260794,-0.552484502152329,0.304380832396158,0.44720486425212,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.895742507327864
ECB_00850,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.560840197381388,0.767560207757696,1.45570294852161,0.958502494174489,0.507135786147567,0.815361300537242,-0.552484502152329,1.1801199853015,0.720642096319849,-0.552484502152329,-0.552484502152329,1.81730058351853,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.839641166156283,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.69061415293921,0.859864064931157,1.25875388565943,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.283038967347051,-0.552484502152329,-0.552484502152329,1.0902813958956,1.4778372439749,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.08056024368067,-0.552484502152329,1.36838730816088,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329
ECB_00851,-0.552484502152329,0.677783212968557,-0.552484502152329,1.30913045818705,1.36946421635219,0.560840197381388,0.396622801239758,0.775294211888374,1.26188212565966,1.65023999522099,1.67766270870595,1.57344297966671,1.51724027672694,0.720642096319849,-0.552484502152329,2.33718902615127,1.44420665937829,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.04530810232249,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.35218483675923,1.52210626824018,-0.552484502152329,-0.552484502152329,2.41900553998265,1.86125942259792,0.803725797292151,1.4923407190984,-0.552484502152329,1.60706194935551,3.10799761507422,2.42301947070588,1.42264472844416,0.858128150463015,1.18509498183657,1.23822040749055,1.54918348977568,1.4778372439749,2.60538524563864,1.16621114222464,3.91715889672531,3.33004929277323,1.43894920048753,-0.552484502152329,4.25728983148339,2.72239128603201,-0.552484502152329,2.06413154193516,2.14707375296106,3.0047809904274
ECB_00852,3.294240086693,3.80418296495606,2.99108580249527,3.5532270858228,2.7858117866282,3.7304906971207,3.88671610389717,3.96180590641999,3.58132595227912,3.04107275606542,3.79439502373768,3.16609012958981,2.99092657497213,3.78550986332145,3.17832878705674,3.14962873758419,2.55320385363675,3.4347580195203,2.4400204055581,4.14916597216301,3.44752693884478,3.39991410772033,3.16659497603224,1.99929964567148,-0.552484502152329,3.02923072414012,3.70265323321637,3.6501964029565,4.13801734231573,3.24139147441609,2.60461417446543,4.42207548676668,4.14297642515239,4.5837227652806,4.0556594603272,3.10799761507422,3.76418075745563,3.55552804473471,4.72193813245216,4.91662112483541,3.52913209721685,3.9404354635744,2.93680053276434,2.94504223113572,2.96909208522307,1.54923111959235,2.36668411106828,3.15487318071681,3.47368826049964,2.2702846082442,2.72239128603201,-0.552484502152329,4.7923697405384,4.10345021135263,3.55811792495708
ECB_00853,-0.552484502152329,0.677783212968557,-0.552484502152329,0.806336159459033,-0.552484502152329,0.98723271089801,0.767560207757696,1.26886843209363,1.26188212565966,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.19767182409514,2.36272878286209,-0.552484502152329,1.44420665937829,1.34284639296142,-0.552484502152329,-0.552484502152329,1.07127667492678,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.35218483675923,1.52210626824018,2.60872393377658,1.49880255786116,-0.552484502152329,1.2424177723759,-0.552484502152329,1.4923407190984,0.859864064931157,1.25875388565943,-0.552484502152329,1.50284563231413,0.644402684260794,1.22704505826307,1.34659850345628,0.835582560425427,0.301476570855241,1.4778372439749,2.60538524563864,1.16621114222464,-0.552484502152329,1.65923657231099,2.10213574535671,-0.552484502152329,1.57843055817348,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.59516656559721,0.895742507327864
ECB_00854,4.14333244361385,3.69078520163988,-0.552484502152329,3.96849456225477,4.80461796819233,3.94593672236779,3.76184629855258,3.77815295832257,4.17985267749927,4.82136430268625,4.92595619390755,4.70637507223676,4.88692446271774,3.84371167923828,4.61856177626916,3.29641500066193,3.67689315922124,4.34528076232222,3.26487881444762,3.61620318574406,2.81780146639372,3.39991410772033,4.44550050694584,4.85070501023558,5.37641541114478,3.62024450284347,4.81104203938642,3.97917642640873,3.24015863672489,4.77625225161239,2.60461417446543,3.07712635588626,2.92276181939762,3.29343338303997,3.21197711877657,4.86461455188782,3.24588021456491,3.21145372150917,3.94888412634159,3.4238756808732,3.41812379040509,3.89335680103597,4.6538192720898,4.75152143132326,4.94092195637495,4.85280062733141,3.58567830783724,5.24061458444429,4.65045309504142,5.13506983936103,4.37838571660789,4.3334406649808,3.33708363447616,4.23089473641264,3.55811792495708
ECB_00855,4.14333244361385,4.76292671224403,1.96449786939884,4.13836070842388,2.01751257488872,4.29896032260871,4.58379810752131,4.29386692597688,4.24368759738315,4.49179850463124,3.79439502373768,3.57733568117024,4.02552241100376,3.89964643792955,3.17832878705674,3.66351042738498,4.11969119118466,4.43855328275088,2.4400204055581,2.75774978444638,3.3142072415234,3.92474236144919,3.52938884408507,3.62393630922774,3.2251814954218,4.54139893361003,1.52210626824018,2.94854312654682,2.62504204353066,5.0130558136254,1.86125942259792,4.69928394879063,3.31182922179271,3.1848155635724,3.11284728194838,3.7034702161614,4.07575739720682,3.49301540679071,4.8213415561894,3.97264858707739,4.32762705704487,3.86922602499763,3.43989677971721,4.11528454854426,3.73262323204702,3.31117504793982,3.99090351189984,2.88298433414926,3.79847323280288,3.78439659503336,3.57743740310434,-0.552484502152329,2.83942489179325,4.23089473641264,3.0047809904274
ECB_00856,4.94249295104919,4.76292671224403,2.72459730630339,4.66844250770963,3.28033275708221,4.44754352696264,4.44873315046357,4.12462643175544,4.52624514402639,4.58731094344011,2.85632391898447,3.83808332791094,3.81415955324279,3.66150915972076,3.95644632646007,3.95552607722168,3.91528417714959,3.4347580195203,1.72111660624089,-0.552484502152329,3.68186524576958,3.92474236144919,1.92487045810787,3.91515179475142,-0.552484502152329,4.31137067345142,1.52210626824018,1.4863609217343,3.35985099853204,3.1107215030897,3.85977223296545,4.13285346222541,3.28539234756006,4.01696388245882,3.21197711877657,2.83760396370037,4.07575739720682,4.10730179186461,5.45282587690466,4.40300314148369,4.62544350284579,4.39355300833416,3.43989677971721,3.44858365776468,3.47391947489376,1.54923111959235,3.0185112781321,2.88298433414926,3.47368826049964,3.3519557644336,3.34510701081559,-0.552484502152329,3.33708363447616,3.96360384474672,3.95624878896048
ECB_00857,4.78036090981722,4.58429543010399,5.31817118197513,4.5124737397357,2.7858117866282,4.20184226075433,4.38673065607701,4.12462643175544,4.44714385613733,3.96033779055933,3.30741216123897,3.57733568117024,3.56622001263274,3.45274422806089,3.37142688061511,3.66351042738498,3.76083280640302,3.24049211455426,2.4400204055581,2.75774978444638,4.28969623594171,4.610826265955,3.52938884408507,3.25807488605778,-0.552484502152329,3.53718979690328,1.52210626824018,1.4863609217343,3.47029391592485,3.75949193239629,3.08772716427736,4.37773009318284,3.43714325555209,3.73917441019034,2.89112075569506,3.10799761507422,3.47613889111997,3.28721155320591,4.95866438520568,4.6148748383727,4.26501509621534,4.00828216469868,2.93680053276434,3.21891048307941,2.49361749442988,3.03457944526203,4.07656925775815,1.43894920048753,3.27872598848422,2.72875896220644,3.34510701081559,-0.552484502152329,2.83942489179325,2.59516656559721,4.3755190853838
ECB_00858,4.2952783758952,4.14262106261171,4.65930312539893,3.77582567983388,3.64691420072407,4.29896032260871,4.00159444907028,4.07237509515674,3.53094330838923,3.59641556033685,3.09965333967095,3.89648820949163,3.75607441256956,3.45274422806089,3.83100885072203,4.12170311685706,4.18184288814225,2.7482335098057,1.72111660624089,-0.552484502152329,3.3142072415234,2.56140525516086,3.16659497603224,1.99929964567148,2.40451925427615,3.35506647429383,2.99758311077192,3.82408715496111,4.32551849287753,4.54402712088639,4.96891173232133,3.77043937011031,3.67941240097372,3.29343338303997,3.0063013708071,1.40638167161125,4.20940934881453,4.02148566834544,4.20984793681744,4.50891003541185,4.08819760744569,3.9634087382213,2.93680053276434,3.44858365776468,3.47391947489376,4.07314109872073,4.15741723909467,4.59273922603658,3.79847323280288,3.07420018119636,4.60520069537427,-0.552484502152329,-0.552484502152329,3.63496736644799,5.09623155858071
ECB_00859,4.87981158441642,4.6763779624292,4.99631877894917,4.96769732410453,5.91062928495763,4.90355627692979,4.74069570936363,4.9142894903396,5.31605792098831,6.14934098155205,7.10884461070894,5.96970256454438,5.67777235797379,4.99692528013045,6.76065742098236,5.85991901770511,5.77730170970664,5.8317778768639,6.59654607970682,2.75774978444638,5.70525880678362,5.90326144914227,4.74975942300398,5.10257413889569,4.42193366075436,5.20974712020633,5.68546750288422,5.19535712281758,6.65248478847671,5.88674002032749,6.07228845478841,1.93940094599784,5.2933257420651,5.02115154906381,4.62006292869265,5.58950494839093,5.12329043497225,4.40702059557961,4.55143379709222,4.46099581998449,4.92162880107217,4.87709499028564,5.74890920971359,5.19132991753459,5.41565268562817,4.66961187335375,7.47640517058741,3.90726388419534,2.78429530057171,2.2702846082442,4.70648331347152,3.79458134215393,2.83942489179325,3.43728716407989,4.9294049410564
ECB_00860,3.294240086693,3.80418296495606,4.31815775846518,4.38330454309129,3.4753239350793,4.38993713864856,3.58873535603876,3.67669358680583,5.22420558301984,5.03963895955743,4.10286511364772,3.16609012958981,3.56622001263274,3.52576470177972,4.76274123118439,4.27065293167448,3.76083280640302,3.01556073281124,4.32254896157322,-0.552484502152329,2.81780146639372,3.59697766092953,3.16659497603224,1.99929964567148,2.40451925427615,3.62024450284347,2.99758311077192,3.22252083796649,4.85822656577299,3.84391942983907,3.85977223296545,1.93940094599784,4.82089526382477,4.40240862688148,5.02451366446009,3.53111828756079,3.67444502594525,4.02148566834544,2.89046330582849,2.806088278355,3.22037816988469,4.45961549752792,2.5975266245502,2.60538524563864,-0.552484502152329,-0.552484502152329,4.78470269242968,1.43894920048753,2.01619645728045,1.57843055817348,2.72239128603201,4.72459110129652,2.06413154193516,3.43728716407989,4.21053879285444
ECB_00861,3.38767107509968,3.20359304039387,4.41131497937228,4.66844250770963,2.45386361555487,3.98540335271834,3.16337120726658,3.8729125089573,4.55167532323924,4.56402006516697,2.71697422734818,3.42671203541456,3.42406334301414,4.15068803764564,3.37142688061511,3.14962873758419,3.5877348107923,3.75855241445894,1.72111660624089,-0.552484502152329,2.35278304070821,-0.552484502152329,2.67866574764631,-0.552484502152329,-0.552484502152329,2.60578245456888,2.20265556590799,-0.552484502152329,4.13801734231573,1.49967343200573,2.28225942770383,1.66055002666204,4.22843992625528,3.8847734941321,4.00148980877975,3.10799761507422,3.76418075745563,3.67292412852952,2.63861596608784,2.92950837293637,2.82579700304955,4.87709499028564,3.6376195042243,2.60538524563864,2.75126456013899,-0.552484502152329,4.62344577225218,1.43894920048753,-0.552484502152329,-0.552484502152329,1.57351451074368,-0.552484502152329,2.83942489179325,2.14707375296106,2.32324405784004
ECB_00862,6.00176856234153,6.05869337022299,8.21151158776372,7.47907835495165,5.48391573682356,8.3805112836039,7.67579219480229,7.53649980486726,8.76873851311072,8.73218220960705,7.22800351973338,7.68605903826369,8.15694367824676,8.09086528794822,6.93809458407928,6.76992725838702,7.55901203431749,6.37024674173754,5.84197434638539,3.61620318574406,6.58924377629659,5.7046401512103,5.4854768679511,4.85070501023558,2.40451925427615,6.76837421050505,5.86159083139863,5.37343539220313,5.96266310520799,5.44936985886188,5.62365079697211,5.42090826457258,7.64649507024623,7.15098957357362,7.18717591484581,5.58950494839093,6.4856593219948,6.90214803372011,6.28357870196136,5.85057061641903,6.01249625082155,7.30857735425802,6.81451198959032,5.12672954301492,5.37840388224926,4.85280062733141,8.13945289010613,4.98774983477059,4.1792265281493,4.11626261583038,5.12753730380301,2.9213453010769,3.99829760819316,4.34796392326503,5.03179889597779
ECB_00863,1.66786382981857,1.7357710835396,2.72459730630339,2.17484147349379,2.01751257488872,2.22562507002273,2.21041878606228,2.31827992435486,3.30955967269329,2.24100221830771,1.95791203001631,2.58560624642456,2.19679583121582,2.22096434364053,1.30166703556469,1.63444789404088,0.911212434792965,1.98494074753314,-0.552484502152329,-0.552484502152329,1.64754655110393,2.89889523140115,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.839641166156283,1.52210626824018,3.22252083796649,2.96564941761395,2.17561859841452,1.86125942259792,1.93940094599784,2.38473058882259,2.64168854447216,2.10924705999908,1.40638167161125,1.50284563231413,2.8603011331309,1.84221594402666,1.89350116419125,1.78376357754003,2.79780242478084,-0.552484502152329,-0.552484502152329,1.16621114222464,1.54923111959235,2.05833898045524,2.10213574535671,-0.552484502152329,-0.552484502152329,1.57351451074368,-0.552484502152329,3.33708363447616,-0.552484502152329,3.13393658290065
ECB_00864,1.94731389179019,2.59122621144575,2.99108580249527,2.17484147349379,-0.552484502152329,1.74772300244102,2.69873394033675,2.56838100986321,2.81341040285266,1.82387599227939,1.32081214185756,1.57344297966671,-0.552484502152329,1.53732473901116,1.30166703556469,-0.552484502152329,-0.552484502152329,1.34284639296142,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.99929964567148,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,3.10950550546002,0.954610841833792,1.86125942259792,2.960966033411,2.52838040735156,3.29343338303997,2.89112075569506,-0.552484502152329,0.957098772609567,1.68077936911091,2.39867909149194,4.00645300112083,1.78376357754003,2.3101286454401,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.01619645728045,2.2702846082442,-0.552484502152329,-0.552484502152329,2.06413154193516,2.93432508045815,2.32324405784004
ECB_00865,5.7447910921945,4.38033127729034,1.96449786939884,3.47062194364458,2.45386361555487,3.82058322676426,3.85650170511599,3.84201555759615,3.89173556905999,3.92416720177937,7.34979323521759,7.47757647599583,6.77260829106335,5.52653911259944,2.68970040870933,7.22673863124235,6.19351885060382,5.48377875284234,4.46499707695735,2.75774978444638,8.18455651595761,4.93523164074759,4.74975942300398,2.76481171463434,3.2251814954218,5.20974712020633,2.20265556590799,3.45227295967564,6.28210519609344,6.07277608521788,6.37284213903954,3.54792990617515,4.74564538560033,4.74474333981185,4.62006292869265,3.99627348980666,5.42724748875745,7.06624810932485,6.5255900342576,5.2245305906655,7.28576784713865,4.41035497268317,1.4778372439749,3.82029147887562,5.08663885481319,4.56847084948089,7.7217641331873,3.57989809426135,3.93690486406301,2.2702846082442,2.72239128603201,-0.552484502152329,5.59164809593006,5.70275993464549,4.65772026518683
ECB_00866,2.97047138760712,4.00720409909919,1.32617653593183,4.59256818035293,3.05444838231437,4.36024585261249,3.79409642965266,4.445283202205,4.62537799968004,3.59641556033685,3.40095853845547,3.64709834291544,3.9755242510301,3.59524308499233,3.54152604277408,4.12170311685706,4.77229110605637,3.60577756316251,2.91161921412111,2.75774978444638,3.1671584184413,3.17129868873895,2.67866574764631,1.99929964567148,2.40451925427615,3.35506647429383,2.20265556590799,4.36385698368857,3.66850685539725,1.49967343200573,3.59862032134287,4.42207548676668,4.96054281800745,4.44992196992818,4.72397475737231,1.40638167161125,4.20940934881453,4.40702059557961,4.49983891227226,4.0928948689932,3.63215391699155,4.56839856172592,3.43989677971721,2.60538524563864,2.17759300671584,1.54923111959235,2.36668411106828,1.43894920048753,2.45242372507181,1.57843055817348,2.72239128603201,-0.552484502152329,4.44939996365971,3.80866770959835,4.08900727383588
