"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.997011046133853,2.15443469003188,NA,NA,NA,NA,0.0234343434343435,0.976565656565657,0.985363553705884,0.896657238095067,"mRNA_growth"
"2",2,"linear",0.991033138401559,10,NA,NA,NA,NA,0.0774193548387097,0.92258064516129,0.985363553705884,0.896657238095067,"mRNA_growth"
"3",3,"linear",0.988044184535413,0.681292069057961,NA,NA,NA,NA,0.0692951015531661,0.930704898446834,0.985363553705884,0.896657238095067,"mRNA_growth"
"4",4,"linear",0.985406107862248,10,NA,NA,NA,NA,0.18336917562724,0.81663082437276,0.985363553705884,0.896657238095067,"mRNA_growth"
"5",5,"linear",0.984948482316903,4.64158883361278,NA,NA,NA,NA,0.046031746031746,0.953968253968254,0.985363553705884,0.896657238095067,"mRNA_growth"
"6",6,"linear",0.997011046133853,68.1292069057961,NA,NA,NA,NA,0.0230983671843887,0.976901632815611,0.985363553705884,0.896657238095067,"mRNA_growth"
"7",7,"linear",0.973323679569294,0.464158883361278,NA,NA,NA,NA,0,1,0.985363553705884,0.896657238095067,"mRNA_growth"
"8",8,"linear",0.976286642532257,1.46779926762207,NA,NA,NA,NA,0.0234343434343435,0.976565656565657,0.985363553705884,0.896657238095067,"mRNA_growth"
"9",9,"linear",0.985016801262415,21.5443469003188,NA,NA,NA,NA,0,1,0.985363553705884,0.896657238095067,"mRNA_growth"
"10",10,"linear",0.979623131903834,14.6779926762207,NA,NA,NA,NA,0.0230983671843887,0.976901632815611,0.985363553705884,0.896657238095067,"mRNA_growth"
"11",11,"linear",0.976634178037687,0.215443469003188,NA,NA,NA,NA,0.253968253968254,0.746031746031746,0.985363553705884,0.896657238095067,"mRNA_growth"
"12",12,"linear",0.98793743618305,0.316227766016838,NA,NA,NA,NA,0.168981481481482,0.831018518518518,0.985363553705884,0.896657238095067,"mRNA_growth"
"13",13,"linear",0.988044184535413,0.1,NA,NA,NA,NA,0.41321044546851,0.58678955453149,0.985363553705884,0.896657238095067,"mRNA_growth"
"14",14,"linear",0.983157894736842,0.316227766016838,NA,NA,NA,NA,0.100833333333333,0.899166666666667,0.985363553705884,0.896657238095067,"mRNA_growth"
"15",15,"linear",0.991033138401559,14.6779926762207,NA,NA,NA,NA,0.100833333333333,0.899166666666667,0.985363553705884,0.896657238095067,"mRNA_growth"
"16",16,"linear",0.997011046133853,1.46779926762207,NA,NA,NA,NA,0.190326797385621,0.809673202614379,0.985363553705884,0.896657238095067,"mRNA_growth"
"17",17,"linear",1,2.15443469003188,NA,NA,NA,NA,0.0464743589743589,0.953525641025641,0.985363553705884,0.896657238095067,"mRNA_growth"
"18",18,"linear",0.957153996101365,0.464158883361278,NA,NA,NA,NA,0.121212121212121,0.878787878787879,0.985363553705884,0.896657238095067,"mRNA_growth"
"19",19,"linear",0.97897057458461,4.64158883361278,NA,NA,NA,NA,0.121212121212121,0.878787878787879,0.985363553705884,0.896657238095067,"mRNA_growth"
"20",20,"linear",0.981852780098394,31.6227766016838,NA,NA,NA,NA,0,1,0.985363553705884,0.896657238095067,"mRNA_growth"
"21",21,"linear",0.985055230669266,21.5443469003188,NA,NA,NA,NA,0.0464743589743589,0.953525641025641,0.985363553705884,0.896657238095067,"mRNA_growth"
"22",22,"linear",0.988350649350649,46.4158883361278,NA,NA,NA,NA,0.046031746031746,0.953968253968254,0.985363553705884,0.896657238095067,"mRNA_growth"
"23",23,"linear",0.994022092267706,0.316227766016838,NA,NA,NA,NA,0.258730158730159,0.741269841269841,0.985363553705884,0.896657238095067,"mRNA_growth"
"24",24,"linear",0.988589993502274,4.64158883361278,NA,NA,NA,NA,0.101234567901235,0.898765432098765,0.985363553705884,0.896657238095067,"mRNA_growth"
"25",25,"linear",0.958537354782969,0.1,NA,NA,NA,NA,0.0692951015531661,0.930704898446834,0.985363553705884,0.896657238095067,"mRNA_growth"
"26",26,"linear",0.973450292397661,0.215443469003188,NA,NA,NA,NA,0.0464743589743589,0.953525641025641,0.985363553705884,0.896657238095067,"mRNA_growth"
"27",27,"linear",0.985055230669266,4.64158883361278,NA,NA,NA,NA,0.12495894909688,0.87504105090312,0.985363553705884,0.896657238095067,"mRNA_growth"
"28",28,"linear",0.988044184535413,4.64158883361278,NA,NA,NA,NA,0.0234343434343435,0.976565656565657,0.985363553705884,0.896657238095067,"mRNA_growth"
"29",29,"linear",0.985601039636127,0.681292069057961,NA,NA,NA,NA,0.0473856209150327,0.952614379084967,0.985363553705884,0.896657238095067,"mRNA_growth"
"30",30,"linear",0.985055230669266,10,NA,NA,NA,NA,0,1,0.985363553705884,0.896657238095067,"mRNA_growth"
"31",31,"linear",0.973060985797828,0.681292069057961,NA,NA,NA,NA,0.0774193548387097,0.92258064516129,0.985363553705884,0.896657238095067,"mRNA_growth"
"32",32,"linear",0.955001337767076,0.681292069057961,NA,NA,NA,NA,0,1,0.985363553705884,0.896657238095067,"mRNA_growth"
"33",33,"linear",0.994090411213218,3.16227766016838,NA,NA,NA,NA,0.171712158808933,0.828287841191067,0.985363553705884,0.896657238095067,"mRNA_growth"
"34",34,"linear",0.982134595748631,21.5443469003188,NA,NA,NA,NA,0.121212121212121,0.878787878787879,0.985363553705884,0.896657238095067,"mRNA_growth"
"35",35,"linear",0.98793743618305,21.5443469003188,NA,NA,NA,NA,0.158974358974359,0.841025641025641,0.985363553705884,0.896657238095067,"mRNA_growth"
