"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",1,68.1292069057961,NA,NA,NA,NA,0.196078431372549,0.803921568627451,0.980715954234864,0.787085837834259,"int_protein_Na"
"2",2,"linear",0.988275862068966,0.1,NA,NA,NA,NA,0.114285714285714,0.885714285714286,0.980715954234864,0.787085837834259,"int_protein_Na"
"3",3,"linear",0.988275862068966,0.464158883361278,NA,NA,NA,NA,0.114285714285714,0.885714285714286,0.980715954234864,0.787085837834259,"int_protein_Na"
"4",4,"linear",0.964827586206897,1,NA,NA,NA,NA,0.3125,0.6875,0.980715954234864,0.787085837834259,"int_protein_Na"
"5",5,"linear",1,31622776.6016838,NA,NA,NA,NA,0.4,0.6,0.980715954234864,0.787085837834259,"int_protein_Na"
"6",6,"linear",0.976551724137931,0.1,NA,NA,NA,NA,0.25974025974026,0.74025974025974,0.980715954234864,0.787085837834259,"int_protein_Na"
"7",7,"linear",0.988275862068966,0.215443469003188,NA,NA,NA,NA,0.25974025974026,0.74025974025974,0.980715954234864,0.787085837834259,"int_protein_Na"
"8",8,"linear",0.976551724137931,6.81292069057961,NA,NA,NA,NA,0.196078431372549,0.803921568627451,0.980715954234864,0.787085837834259,"int_protein_Na"
"9",9,"linear",0.988275862068966,0.1,NA,NA,NA,NA,0,1,0.980715954234864,0.787085837834259,"int_protein_Na"
"10",10,"linear",0.976551724137931,0.1,NA,NA,NA,NA,0.196078431372549,0.803921568627451,0.980715954234864,0.787085837834259,"int_protein_Na"
"11",11,"linear",0.964827586206897,1.46779926762207,NA,NA,NA,NA,0.3125,0.6875,0.980715954234864,0.787085837834259,"int_protein_Na"
"12",12,"linear",0.976551724137931,0.681292069057961,NA,NA,NA,NA,0.114285714285714,0.885714285714286,0.980715954234864,0.787085837834259,"int_protein_Na"
"13",13,"linear",0.988275862068966,1,NA,NA,NA,NA,0,1,0.980715954234864,0.787085837834259,"int_protein_Na"
"14",14,"linear",0.988275862068966,10,NA,NA,NA,NA,0.114285714285714,0.885714285714286,0.980715954234864,0.787085837834259,"int_protein_Na"
