"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.876058410188845,3.16227766016838,NA,NA,NA,NA,0.557777777777778,0.442222222222222,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"2",2,"linear",0.89219070961718,31.6227766016838,NA,NA,NA,NA,0.562610229276896,0.437389770723104,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"3",3,"linear",0.840425685425685,2.15443469003188,NA,NA,NA,NA,0.463333333333333,0.536666666666667,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"4",4,"linear",0.790028195488722,3.16227766016838,NA,NA,NA,NA,0.44047619047619,0.55952380952381,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"5",5,"linear",0.768149350649351,21.5443469003188,NA,NA,NA,NA,0.557471264367816,0.442528735632184,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"6",6,"linear",0.757588383838384,10,NA,NA,NA,NA,0.348181818181818,0.651818181818182,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"7",7,"linear",0.76960348829914,21.5443469003188,NA,NA,NA,NA,0.177777777777778,0.822222222222222,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"8",8,"linear",0.752334760649978,31.6227766016838,NA,NA,NA,NA,0.457692307692308,0.542307692307692,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"9",9,"linear",0.953174603174603,464.158883361278,NA,NA,NA,NA,0.573809523809524,0.426190476190476,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"10",10,"linear",0.781685985797828,10,NA,NA,NA,NA,0.304347826086957,0.695652173913043,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"11",11,"linear",0.679494480407793,3.16227766016838,NA,NA,NA,NA,0.464242424242424,0.535757575757576,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"12",12,"linear",0.791895664721752,4.64158883361278,NA,NA,NA,NA,0.687062937062937,0.312937062937063,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"13",13,"linear",0.902290764790765,316.227766016838,NA,NA,NA,NA,0.229344729344729,0.770655270655271,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"14",14,"linear",0.856160856687172,4.64158883361278,NA,NA,NA,NA,0.195061728395062,0.804938271604938,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"15",15,"linear",0.809620820001255,100,NA,NA,NA,NA,0.259259259259259,0.740740740740741,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"16",16,"linear",0.702009610653775,14.6779926762207,NA,NA,NA,NA,0.160714285714286,0.839285714285714,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"17",17,"linear",0.823593779408997,2154.43469003188,NA,NA,NA,NA,0.256613756613757,0.743386243386243,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"18",18,"linear",0.7505477915804,1467.79926762207,NA,NA,NA,NA,0.474137931034483,0.525862068965517,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"19",19,"linear",0.873772350837568,2154.43469003188,NA,NA,NA,NA,0.26,0.74,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"20",20,"linear",0.873608458534929,14.6779926762207,NA,NA,NA,NA,0.0123456790123457,0.987654320987654,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"21",21,"linear",0.811595655806182,10,NA,NA,NA,NA,0.269230769230769,0.730769230769231,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"22",22,"linear",0.737768705360239,46.4158883361278,NA,NA,NA,NA,0.376984126984127,0.623015873015873,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"23",23,"linear",0.754272031362992,6.81292069057961,NA,NA,NA,NA,0.435185185185185,0.564814814814815,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"24",24,"linear",0.898831482527135,31.6227766016838,NA,NA,NA,NA,0.520634920634921,0.479365079365079,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"25",25,"linear",0.904362800941748,1.46779926762207,NA,NA,NA,NA,0.583333333333333,0.416666666666667,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"26",26,"linear",0.893575741890959,14677992.6762207,NA,NA,NA,NA,0.451149425287356,0.548850574712644,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"27",27,"linear",0.950258980785297,316227.766016838,NA,NA,NA,NA,0.394179894179894,0.605820105820106,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"28",28,"linear",0.792976937567899,21.5443469003188,NA,NA,NA,NA,0.134920634920635,0.865079365079365,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"29",29,"linear",0.812629306108408,3.16227766016838,NA,NA,NA,NA,0.568181818181818,0.431818181818182,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"30",30,"linear",0.792596643122959,4.64158883361278,NA,NA,NA,NA,0.0123456790123457,0.987654320987654,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"31",31,"linear",0.814537337055341,6.81292069057961,NA,NA,NA,NA,0.0955555555555555,0.904444444444444,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"32",32,"linear",0.878978630700599,2.15443469003188,NA,NA,NA,NA,0.345679012345679,0.654320987654321,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"33",33,"linear",0.767850633665851,14.6779926762207,NA,NA,NA,NA,0.643589743589744,0.356410256410256,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"34",34,"linear",0.835578950670484,3.16227766016838,NA,NA,NA,NA,0.125,0.875,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"35",35,"linear",0.872606029236464,21.5443469003188,NA,NA,NA,NA,0.142191142191142,0.857808857808858,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"36",36,"linear",0.863612836438923,68.1292069057961,NA,NA,NA,NA,0.412345679012346,0.587654320987654,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"37",37,"linear",0.797206694271912,10,NA,NA,NA,NA,0.304347826086957,0.695652173913043,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"38",38,"linear",0.849031645318831,14.6779926762207,NA,NA,NA,NA,0.435185185185185,0.564814814814815,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"39",39,"linear",0.785993107769424,4.64158883361278,NA,NA,NA,NA,0.215384615384615,0.784615384615385,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"40",40,"linear",0.671348054754805,4.64158883361278,NA,NA,NA,NA,0.224137931034483,0.775862068965517,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"41",41,"linear",0.805808311952477,3.16227766016838,NA,NA,NA,NA,0.2,0.8,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"42",42,"linear",0.833941903507121,10,NA,NA,NA,NA,0.313131313131313,0.686868686868687,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"43",43,"linear",0.670731460568417,31.6227766016838,NA,NA,NA,NA,0.476190476190476,0.523809523809524,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"44",44,"linear",0.777934312064747,68129.2069057961,NA,NA,NA,NA,0.571428571428571,0.428571428571429,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"45",45,"linear",0.74726911976912,31.6227766016838,NA,NA,NA,NA,0.533661740558292,0.466338259441708,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"46",46,"linear",0.88964133819397,2.15443469003188,NA,NA,NA,NA,0.720238095238095,0.279761904761905,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
"47",47,"linear",0.7958243558501,14.6779926762207,NA,NA,NA,NA,0.195061728395062,0.804938271604938,0.810979629754671,0.62856631112461,"int_mRNA_carbon"
