"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.762758590615733,46.4158883361278,NA,NA,NA,NA,0.192424242424242,0.807575757575758,0.734565683049314,0.647872920363,"int_protein"
"2",2,"linear",0.70921990707705,100,NA,NA,NA,NA,0.258333333333333,0.741666666666667,0.734565683049314,0.647872920363,"int_protein"
"3",3,"linear",0.724834452584453,3.16227766016838,NA,NA,NA,NA,0.346464646464646,0.653535353535354,0.734565683049314,0.647872920363,"int_protein"
"4",4,"linear",0.662480445480445,100,NA,NA,NA,NA,0.276556776556777,0.723443223443223,0.734565683049314,0.647872920363,"int_protein"
"5",5,"linear",0.831603486460629,31.6227766016838,NA,NA,NA,NA,0.322943722943723,0.677056277056277,0.734565683049314,0.647872920363,"int_protein"
"6",6,"linear",0.736728232085375,1e+05,NA,NA,NA,NA,0.212585034013606,0.787414965986394,0.734565683049314,0.647872920363,"int_protein"
"7",7,"linear",0.710808041165184,68.1292069057961,NA,NA,NA,NA,0.395555555555556,0.604444444444444,0.734565683049314,0.647872920363,"int_protein"
"8",8,"linear",0.825096681096681,100,NA,NA,NA,NA,0.520779220779221,0.479220779220779,0.734565683049314,0.647872920363,"int_protein"
"9",9,"linear",0.863977466977467,215.443469003188,NA,NA,NA,NA,0.391181657848324,0.608818342151676,0.734565683049314,0.647872920363,"int_protein"
"10",10,"linear",0.704473951973952,100,NA,NA,NA,NA,0.300925925925926,0.699074074074074,0.734565683049314,0.647872920363,"int_protein"
"11",11,"linear",0.734118665725809,100,NA,NA,NA,NA,0.446886446886447,0.553113553113553,0.734565683049314,0.647872920363,"int_protein"
"12",12,"linear",0.639458513708514,6812920.69057961,NA,NA,NA,NA,0.340608465608466,0.659391534391534,0.734565683049314,0.647872920363,"int_protein"
"13",13,"linear",0.743621576835862,6812920.69057961,NA,NA,NA,NA,0.47987012987013,0.52012987012987,0.734565683049314,0.647872920363,"int_protein"
"14",14,"linear",0.730077838827839,4.64158883361278,NA,NA,NA,NA,0.276767676767677,0.723232323232323,0.734565683049314,0.647872920363,"int_protein"
"15",15,"linear",0.797411437768581,68.1292069057961,NA,NA,NA,NA,0.348015873015873,0.651984126984127,0.734565683049314,0.647872920363,"int_protein"
"16",16,"linear",0.725057942057942,6.81292069057961,NA,NA,NA,NA,0.327777777777778,0.672222222222222,0.734565683049314,0.647872920363,"int_protein"
"17",17,"linear",0.748133949383949,68.1292069057961,NA,NA,NA,NA,0.373737373737374,0.626262626262626,0.734565683049314,0.647872920363,"int_protein"
"18",18,"linear",0.670908313908314,6.81292069057961,NA,NA,NA,NA,0.375757575757576,0.624242424242424,0.734565683049314,0.647872920363,"int_protein"
"19",19,"linear",0.710001489251489,68.1292069057961,NA,NA,NA,NA,0.215151515151515,0.784848484848485,0.734565683049314,0.647872920363,"int_protein"
"20",20,"linear",0.694630211058783,31.6227766016838,NA,NA,NA,NA,0.2,0.8,0.734565683049314,0.647872920363,"int_protein"
"21",21,"linear",0.624896214896215,2.15443469003188,NA,NA,NA,NA,0.257619047619048,0.742380952380952,0.734565683049314,0.647872920363,"int_protein"
"22",22,"linear",0.686779202279202,146.779926762207,NA,NA,NA,NA,0.42965367965368,0.57034632034632,0.734565683049314,0.647872920363,"int_protein"
"23",23,"linear",0.716390387390387,46.4158883361278,NA,NA,NA,NA,0.311688311688312,0.688311688311688,0.734565683049314,0.647872920363,"int_protein"
"24",24,"linear",0.747147812504955,3.16227766016838,NA,NA,NA,NA,0.413888888888889,0.586111111111111,0.734565683049314,0.647872920363,"int_protein"
"25",25,"linear",0.685144942359228,68.1292069057961,NA,NA,NA,NA,0.197222222222222,0.802777777777778,0.734565683049314,0.647872920363,"int_protein"
"26",26,"linear",0.827359177859178,21544.3469003188,NA,NA,NA,NA,0.354545454545454,0.645454545454546,0.734565683049314,0.647872920363,"int_protein"
"27",27,"linear",0.744656375370661,46.4158883361278,NA,NA,NA,NA,0.344444444444444,0.655555555555556,0.734565683049314,0.647872920363,"int_protein"
"28",28,"linear",0.742747067747068,46.4158883361278,NA,NA,NA,NA,0.356481481481482,0.643518518518518,0.734565683049314,0.647872920363,"int_protein"
"29",29,"linear",0.759311521811522,4641.58883361277,NA,NA,NA,NA,0.478571428571429,0.521428571428571,0.734565683049314,0.647872920363,"int_protein"
"30",30,"linear",0.707220477934764,21.5443469003188,NA,NA,NA,NA,0.458585858585859,0.541414141414141,0.734565683049314,0.647872920363,"int_protein"
"31",31,"linear",0.731112551469694,215443.469003188,NA,NA,NA,NA,0.384126984126984,0.615873015873016,0.734565683049314,0.647872920363,"int_protein"
"32",32,"linear",0.8201723574045,46.4158883361278,NA,NA,NA,NA,0.319047619047619,0.680952380952381,0.734565683049314,0.647872920363,"int_protein"
"33",33,"linear",0.751206174777603,215.443469003188,NA,NA,NA,NA,0.293650793650794,0.706349206349206,0.734565683049314,0.647872920363,"int_protein"
"34",34,"linear",0.699175185925186,31.6227766016838,NA,NA,NA,NA,0.379120879120879,0.620879120879121,0.734565683049314,0.647872920363,"int_protein"
"35",35,"linear",0.797872127872128,14.6779926762207,NA,NA,NA,NA,0.366666666666667,0.633333333333333,0.734565683049314,0.647872920363,"int_protein"
"36",36,"linear",0.781971192828336,146.779926762207,NA,NA,NA,NA,0.275793650793651,0.724206349206349,0.734565683049314,0.647872920363,"int_protein"
"37",37,"linear",0.769031524031524,68.1292069057961,NA,NA,NA,NA,0.422380952380952,0.577619047619048,0.734565683049314,0.647872920363,"int_protein"
"38",38,"linear",0.692030392887536,68.1292069057961,NA,NA,NA,NA,0.214285714285714,0.785714285714286,0.734565683049314,0.647872920363,"int_protein"
"39",39,"linear",0.708659587766731,100,NA,NA,NA,NA,0.527777777777778,0.472222222222222,0.734565683049314,0.647872920363,"int_protein"
"40",40,"linear",0.749811253561254,21.5443469003188,NA,NA,NA,NA,0.380769230769231,0.619230769230769,0.734565683049314,0.647872920363,"int_protein"
"41",41,"linear",0.621803672517958,316.227766016838,NA,NA,NA,NA,0.291025641025641,0.708974358974359,0.734565683049314,0.647872920363,"int_protein"
"42",42,"linear",0.672476134976135,215443.469003188,NA,NA,NA,NA,0.431349206349206,0.568650793650794,0.734565683049314,0.647872920363,"int_protein"
"43",43,"linear",0.687773409130552,46.4158883361278,NA,NA,NA,NA,0.406666666666667,0.593333333333333,0.734565683049314,0.647872920363,"int_protein"
"44",44,"linear",0.750625908483051,21544346.9003188,NA,NA,NA,NA,0.270512820512821,0.729487179487179,0.734565683049314,0.647872920363,"int_protein"
"45",45,"linear",0.713610093610094,215.443469003188,NA,NA,NA,NA,0.347222222222222,0.652777777777778,0.734565683049314,0.647872920363,"int_protein"
"46",46,"linear",0.698647047397047,31.6227766016838,NA,NA,NA,NA,0.220512820512821,0.779487179487179,0.734565683049314,0.647872920363,"int_protein"
"47",47,"linear",0.730130993345279,31.6227766016838,NA,NA,NA,NA,0.334615384615385,0.665384615384615,0.734565683049314,0.647872920363,"int_protein"
"48",48,"linear",0.786238444095587,146.779926762207,NA,NA,NA,NA,0.358974358974359,0.641025641025641,0.734565683049314,0.647872920363,"int_protein"
"49",49,"linear",0.76040293040293,68.1292069057961,NA,NA,NA,NA,0.409090909090909,0.590909090909091,0.734565683049314,0.647872920363,"int_protein"
"50",50,"linear",0.73895424020424,31.6227766016838,NA,NA,NA,NA,0.351515151515152,0.648484848484848,0.734565683049314,0.647872920363,"int_protein"
"51",51,"linear",0.735806471306471,46.4158883361278,NA,NA,NA,NA,0.347222222222222,0.652777777777778,0.734565683049314,0.647872920363,"int_protein"
"52",52,"linear",0.611875707625708,68129.2069057961,NA,NA,NA,NA,0.543344155844156,0.456655844155844,0.734565683049314,0.647872920363,"int_protein"
"53",53,"linear",0.834627594627595,46.4158883361278,NA,NA,NA,NA,0.390740740740741,0.609259259259259,0.734565683049314,0.647872920363,"int_protein"
"54",54,"linear",0.778916083916084,2154.43469003188,NA,NA,NA,NA,0.405555555555556,0.594444444444444,0.734565683049314,0.647872920363,"int_protein"
"55",55,"linear",0.73908744694459,215443.469003188,NA,NA,NA,NA,0.272380952380952,0.727619047619048,0.734565683049314,0.647872920363,"int_protein"
