"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.844389916232022,14.6779926762207,NA,NA,NA,NA,0.538684719535783,0.461315280464217,0.84100575277724,0.562075129073461,"mRNA_carbon"
"2",2,"linear",0.87515444015444,146.779926762207,NA,NA,NA,NA,0.382608695652174,0.617391304347826,0.84100575277724,0.562075129073461,"mRNA_carbon"
"3",3,"linear",0.913998613998614,31.6227766016838,NA,NA,NA,NA,0.198369565217391,0.801630434782609,0.84100575277724,0.562075129073461,"mRNA_carbon"
"4",4,"linear",0.82162780184839,10,NA,NA,NA,NA,0.447619047619048,0.552380952380952,0.84100575277724,0.562075129073461,"mRNA_carbon"
"5",5,"linear",0.722948483695388,46.4158883361278,NA,NA,NA,NA,0.37797619047619,0.62202380952381,0.84100575277724,0.562075129073461,"mRNA_carbon"
"6",6,"linear",0.81659215150024,2.15443469003188,NA,NA,NA,NA,0.354166666666667,0.645833333333333,0.84100575277724,0.562075129073461,"mRNA_carbon"
"7",7,"linear",0.880905520905521,100,NA,NA,NA,NA,0.288194444444444,0.711805555555556,0.84100575277724,0.562075129073461,"mRNA_carbon"
"8",8,"linear",0.919681868652457,6.81292069057961,NA,NA,NA,NA,0.587662337662338,0.412337662337662,0.84100575277724,0.562075129073461,"mRNA_carbon"
"9",9,"linear",0.84593875387993,68.1292069057961,NA,NA,NA,NA,0.188405797101449,0.811594202898551,0.84100575277724,0.562075129073461,"mRNA_carbon"
"10",10,"linear",0.898020490083184,10,NA,NA,NA,NA,0.464285714285714,0.535714285714286,0.84100575277724,0.562075129073461,"mRNA_carbon"
"11",11,"linear",0.900418637044024,464.158883361278,NA,NA,NA,NA,0.39030612244898,0.60969387755102,0.84100575277724,0.562075129073461,"mRNA_carbon"
"12",12,"linear",0.786464081839469,14.6779926762207,NA,NA,NA,NA,0.349290780141844,0.650709219858156,0.84100575277724,0.562075129073461,"mRNA_carbon"
"13",13,"linear",0.753389224201918,14.6779926762207,NA,NA,NA,NA,0.659090909090909,0.340909090909091,0.84100575277724,0.562075129073461,"mRNA_carbon"
"14",14,"linear",0.871822142414248,146.779926762207,NA,NA,NA,NA,0.32780612244898,0.67219387755102,0.84100575277724,0.562075129073461,"mRNA_carbon"
"15",15,"linear",0.763230505734376,10,NA,NA,NA,NA,0.648479427549195,0.351520572450805,0.84100575277724,0.562075129073461,"mRNA_carbon"
"16",16,"linear",0.865626670626671,146.779926762207,NA,NA,NA,NA,0.657114624505929,0.342885375494071,0.84100575277724,0.562075129073461,"mRNA_carbon"
"17",17,"linear",0.877477790353177,6.81292069057961,NA,NA,NA,NA,0.339920948616601,0.660079051383399,0.84100575277724,0.562075129073461,"mRNA_carbon"
"18",18,"linear",0.805488705617382,14.6779926762207,NA,NA,NA,NA,0.572727272727273,0.427272727272727,0.84100575277724,0.562075129073461,"mRNA_carbon"
"19",19,"linear",0.910433427209743,1e+05,NA,NA,NA,NA,0.543154761904762,0.456845238095238,0.84100575277724,0.562075129073461,"mRNA_carbon"
"20",20,"linear",0.903287215787216,21.5443469003188,NA,NA,NA,NA,0.354166666666667,0.645833333333333,0.84100575277724,0.562075129073461,"mRNA_carbon"
"21",21,"linear",0.804994135806829,21.5443469003188,NA,NA,NA,NA,0.594202898550725,0.405797101449275,0.84100575277724,0.562075129073461,"mRNA_carbon"
"22",22,"linear",0.806632215602804,4.64158883361278,NA,NA,NA,NA,0.677325581395349,0.322674418604651,0.84100575277724,0.562075129073461,"mRNA_carbon"
