"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.903975910570338,1,NA,NA,NA,NA,0.272222222222222,0.727777777777778,0.856837078460659,0.725435369505741,"protein_growth"
"2",2,"linear",0.796619750791577,0.146779926762207,NA,NA,NA,NA,0.290726817042607,0.709273182957393,0.856837078460659,0.725435369505741,"protein_growth"
"3",3,"linear",0.967027480316954,10,NA,NA,NA,NA,0.297575757575758,0.702424242424242,0.856837078460659,0.725435369505741,"protein_growth"
"4",4,"linear",0.743639580234007,0.215443469003188,NA,NA,NA,NA,0.202631578947368,0.797368421052632,0.856837078460659,0.725435369505741,"protein_growth"
"5",5,"linear",0.84328666517521,14.6779926762207,NA,NA,NA,NA,0.192063492063492,0.807936507936508,0.856837078460659,0.725435369505741,"protein_growth"
"6",6,"linear",0.788680212116745,14.6779926762207,NA,NA,NA,NA,0.168650793650794,0.831349206349206,0.856837078460659,0.725435369505741,"protein_growth"
"7",7,"linear",0.836585799248338,46.4158883361278,NA,NA,NA,NA,0.120401337792642,0.879598662207358,0.856837078460659,0.725435369505741,"protein_growth"
"8",8,"linear",0.872354351874476,0.215443469003188,NA,NA,NA,NA,0.075,0.925,0.856837078460659,0.725435369505741,"protein_growth"
"9",9,"linear",0.786265190491197,0.215443469003188,NA,NA,NA,NA,0.337529137529137,0.662470862470863,0.856837078460659,0.725435369505741,"protein_growth"
"10",10,"linear",0.873463518478998,0.1,NA,NA,NA,NA,0.443589743589744,0.556410256410256,0.856837078460659,0.725435369505741,"protein_growth"
"11",11,"linear",0.865287805303285,3.16227766016838,NA,NA,NA,NA,0.37012987012987,0.62987012987013,0.856837078460659,0.725435369505741,"protein_growth"
"12",12,"linear",0.931271357354949,10,NA,NA,NA,NA,0.532163742690059,0.467836257309941,0.856837078460659,0.725435369505741,"protein_growth"
"13",13,"linear",0.868537609621201,68.1292069057961,NA,NA,NA,NA,0.242063492063492,0.757936507936508,0.856837078460659,0.725435369505741,"protein_growth"
"14",14,"linear",0.785066885871839,0.464158883361278,NA,NA,NA,NA,0.333333333333333,0.666666666666667,0.856837078460659,0.725435369505741,"protein_growth"
"15",15,"linear",0.858483504799294,14.6779926762207,NA,NA,NA,NA,0.242063492063492,0.757936507936508,0.856837078460659,0.725435369505741,"protein_growth"
"16",16,"linear",0.844794998889426,0.464158883361278,NA,NA,NA,NA,0.2781217750258,0.7218782249742,0.856837078460659,0.725435369505741,"protein_growth"
