"","model","runNum","performance","error","meanPerformance","experiment"
"118","radial",58,1,0,0.95662962962963,"protein_sta_carbon"
"119","radial",59,1,0,0.95662962962963,"protein_sta_carbon"
"120","radial",60,1,0,0.95662962962963,"protein_sta_carbon"
"121","RF",1,1,0,0.974851851851852,"protein_sta_carbon"
"122","RF",2,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"123","RF",3,1,0,0.974851851851852,"protein_sta_carbon"
"124","RF",4,1,0,0.974851851851852,"protein_sta_carbon"
"125","RF",5,1,0,0.974851851851852,"protein_sta_carbon"
"126","RF",6,1,0,0.974851851851852,"protein_sta_carbon"
"127","RF",7,0.955555555555556,0.0444444444444444,0.974851851851852,"protein_sta_carbon"
"128","RF",8,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"129","RF",9,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"130","RF",10,1,0,0.974851851851852,"protein_sta_carbon"
"131","RF",11,1,0,0.974851851851852,"protein_sta_carbon"
"132","RF",12,0.966666666666667,0.0333333333333333,0.974851851851852,"protein_sta_carbon"
"133","RF",13,1,0,0.974851851851852,"protein_sta_carbon"
"134","RF",14,1,0,0.974851851851852,"protein_sta_carbon"
"135","RF",15,1,0,0.974851851851852,"protein_sta_carbon"
"136","RF",16,0.955555555555556,0.0444444444444444,0.974851851851852,"protein_sta_carbon"
"137","RF",17,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"138","RF",18,1,0,0.974851851851852,"protein_sta_carbon"
"139","RF",19,1,0,0.974851851851852,"protein_sta_carbon"
"140","RF",20,1,0,0.974851851851852,"protein_sta_carbon"
"141","RF",21,0.966666666666667,0.0333333333333333,0.974851851851852,"protein_sta_carbon"
"142","RF",22,1,0,0.974851851851852,"protein_sta_carbon"
"143","RF",23,1,0,0.974851851851852,"protein_sta_carbon"
"144","RF",24,1,0,0.974851851851852,"protein_sta_carbon"
"145","RF",25,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"146","RF",26,0.88,0.12,0.974851851851852,"protein_sta_carbon"
"147","RF",27,0.966666666666667,0.0333333333333333,0.974851851851852,"protein_sta_carbon"
"148","RF",28,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"149","RF",29,1,0,0.974851851851852,"protein_sta_carbon"
"150","RF",30,1,0,0.974851851851852,"protein_sta_carbon"
"151","RF",31,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"152","RF",32,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"153","RF",33,1,0,0.974851851851852,"protein_sta_carbon"
"154","RF",34,0.933333333333333,0.0666666666666667,0.974851851851852,"protein_sta_carbon"
"155","RF",35,0.895555555555556,0.104444444444444,0.974851851851852,"protein_sta_carbon"
"156","RF",36,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"157","RF",37,0.955555555555556,0.0444444444444444,0.974851851851852,"protein_sta_carbon"
"158","RF",38,1,0,0.974851851851852,"protein_sta_carbon"
"159","RF",39,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"160","RF",40,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"161","RF",41,0.95,0.05,0.974851851851852,"protein_sta_carbon"
"162","RF",42,1,0,0.974851851851852,"protein_sta_carbon"
"163","RF",43,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"164","RF",44,1,0,0.974851851851852,"protein_sta_carbon"
"165","RF",45,1,0,0.974851851851852,"protein_sta_carbon"
"166","RF",46,1,0,0.974851851851852,"protein_sta_carbon"
"167","RF",47,1,0,0.974851851851852,"protein_sta_carbon"
"168","RF",48,1,0,0.974851851851852,"protein_sta_carbon"
"169","RF",49,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"170","RF",50,1,0,0.974851851851852,"protein_sta_carbon"
"171","RF",51,1,0,0.974851851851852,"protein_sta_carbon"
"172","RF",52,1,0,0.974851851851852,"protein_sta_carbon"
"173","RF",53,0.95,0.05,0.974851851851852,"protein_sta_carbon"
"174","RF",54,1,0,0.974851851851852,"protein_sta_carbon"
"175","RF",55,1,0,0.974851851851852,"protein_sta_carbon"
"176","RF",56,1,0,0.974851851851852,"protein_sta_carbon"
"177","RF",57,0.94,0.06,0.974851851851852,"protein_sta_carbon"
"178","RF",58,0.955555555555556,0.0444444444444444,0.974851851851852,"protein_sta_carbon"
"179","RF",59,1,0,0.974851851851852,"protein_sta_carbon"
"180","RF",60,1,0,0.974851851851852,"protein_sta_carbon"
"181","sigmoid",1,0.906666666666667,0.0933333333333333,0.962055555555556,"protein_sta_carbon"
"182","sigmoid",2,0.95,0.05,0.962055555555556,"protein_sta_carbon"
"183","sigmoid",3,1,0,0.962055555555556,"protein_sta_carbon"
"184","sigmoid",4,1,0,0.962055555555556,"protein_sta_carbon"
"185","sigmoid",5,1,0,0.962055555555556,"protein_sta_carbon"
"186","sigmoid",6,1,0,0.962055555555556,"protein_sta_carbon"
"187","sigmoid",7,1,0,0.962055555555556,"protein_sta_carbon"
"188","sigmoid",8,1,0,0.962055555555556,"protein_sta_carbon"
"189","sigmoid",9,1,0,0.962055555555556,"protein_sta_carbon"
"190","sigmoid",10,1,0,0.962055555555556,"protein_sta_carbon"
"191","sigmoid",11,1,0,0.962055555555556,"protein_sta_carbon"
"192","sigmoid",12,0.895555555555556,0.104444444444444,0.962055555555556,"protein_sta_carbon"
"193","sigmoid",13,0.911111111111111,0.0888888888888889,0.962055555555556,"protein_sta_carbon"
"194","sigmoid",14,0.895555555555556,0.104444444444444,0.962055555555556,"protein_sta_carbon"
"195","sigmoid",15,0.905555555555556,0.0944444444444444,0.962055555555556,"protein_sta_carbon"
"196","sigmoid",16,1,0,0.962055555555556,"protein_sta_carbon"
"197","sigmoid",17,0.85,0.15,0.962055555555556,"protein_sta_carbon"
"198","sigmoid",18,1,0,0.962055555555556,"protein_sta_carbon"
"199","sigmoid",19,1,0,0.962055555555556,"protein_sta_carbon"
"200","sigmoid",20,0.895555555555556,0.104444444444444,0.962055555555556,"protein_sta_carbon"
"201","sigmoid",21,1,0,0.962055555555556,"protein_sta_carbon"
"202","sigmoid",22,1,0,0.962055555555556,"protein_sta_carbon"
"203","sigmoid",23,0.905,0.095,0.962055555555556,"protein_sta_carbon"
"204","sigmoid",24,1,0,0.962055555555556,"protein_sta_carbon"
"205","sigmoid",25,1,0,0.962055555555556,"protein_sta_carbon"
"206","sigmoid",26,1,0,0.962055555555556,"protein_sta_carbon"
"207","sigmoid",27,1,0,0.962055555555556,"protein_sta_carbon"
"208","sigmoid",28,0.933333333333333,0.0666666666666667,0.962055555555556,"protein_sta_carbon"
"209","sigmoid",29,0.95,0.05,0.962055555555556,"protein_sta_carbon"
"210","sigmoid",30,0.933333333333333,0.0666666666666667,0.962055555555556,"protein_sta_carbon"
"211","sigmoid",31,0.925,0.075,0.962055555555556,"protein_sta_carbon"
"212","sigmoid",32,0.872222222222222,0.127777777777778,0.962055555555556,"protein_sta_carbon"
"213","sigmoid",33,1,0,0.962055555555556,"protein_sta_carbon"
"214","sigmoid",34,0.89,0.11,0.962055555555556,"protein_sta_carbon"
"215","sigmoid",35,0.93,0.07,0.962055555555556,"protein_sta_carbon"
"216","sigmoid",36,0.856666666666667,0.143333333333333,0.962055555555556,"protein_sta_carbon"
