"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"75",15,"radial",1,3162277.66016838,0.000316227766016838,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"76",16,"radial",1,2154.43469003188,0.00464158883361278,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"77",17,"radial",1,1000,0.01,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"78",18,"radial",1,3162.27766016838,0.000681292069057961,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"79",19,"radial",1,681292.069057961,0.000681292069057961,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"80",20,"radial",1,4641588.83361277,0.0316227766016838,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"81",21,"radial",1,316227.766016838,0.00681292069057961,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"82",22,"radial",1,464.158883361278,0.0464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"83",23,"radial",1,46415888.3361277,1e-04,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"84",24,"radial",1,1467799.26762207,0.0464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"85",25,"radial",1,68129.2069057961,0.000215443469003188,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"86",26,"radial",1,14677992.6762207,0.000681292069057961,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"87",27,"radial",1,21544346.9003188,0.00316227766016838,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"88",28,"radial",1,464.158883361278,0.00464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"89",29,"radial",1,146.779926762207,0.00464158883361278,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"90",30,"radial",1,6812.92069057961,0.00681292069057961,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"91",31,"radial",1,3162.27766016838,1e-04,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"92",32,"radial",1,1e+06,0.001,NA,NA,NA,0.133004926108374,0.866995073891626,1,0.876240764332928,"protein_carbon"
"93",33,"radial",1,146.779926762207,0.0681292069057961,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"94",34,"radial",1,31.6227766016838,0.00316227766016838,NA,NA,NA,0.0903010033444815,0.909698996655518,1,0.876240764332928,"protein_carbon"
"95",35,"radial",1,1e+05,0.000316227766016838,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"96",36,"radial",1,146.779926762207,0.00316227766016838,NA,NA,NA,0.0327272727272727,0.967272727272727,1,0.876240764332928,"protein_carbon"
"97",37,"radial",1,21544346.9003188,0.00146779926762207,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"98",38,"radial",1,146779.926762207,0.0146779926762207,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"99",39,"radial",1,1e+06,0.000464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"100",40,"radial",1,3162277.66016838,1e-04,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"101",41,"radial",1,6812.92069057961,1e-04,NA,NA,NA,0.0903010033444815,0.909698996655518,1,0.876240764332928,"protein_carbon"
"102",42,"radial",1,6.81292069057961,0.0215443469003188,NA,NA,NA,0.427941176470588,0.572058823529412,1,0.876240764332928,"protein_carbon"
"103",43,"radial",1,4641.58883361277,0.000464158883361278,NA,NA,NA,0.295634920634921,0.704365079365079,1,0.876240764332928,"protein_carbon"
"104",44,"radial",1,3162.27766016838,0.00464158883361278,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"105",45,"radial",1,1467.79926762207,0.000681292069057961,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
