"","model","runNum","performance","error","meanPerformance","experiment"
"1","linear",1,0.94,0.06,0.912156746031746,"mRNA_sta_Mg"
"2","linear",2,0.85952380952381,0.14047619047619,0.912156746031746,"mRNA_sta_Mg"
"3","linear",3,0.89,0.11,0.912156746031746,"mRNA_sta_Mg"
"4","linear",4,0.831111111111111,0.168888888888889,0.912156746031746,"mRNA_sta_Mg"
"5","linear",5,0.957301587301587,0.0426984126984127,0.912156746031746,"mRNA_sta_Mg"
"6","linear",6,0.883333333333333,0.116666666666667,0.912156746031746,"mRNA_sta_Mg"
"7","linear",7,0.901746031746032,0.0982539682539683,0.912156746031746,"mRNA_sta_Mg"
"8","linear",8,0.892380952380952,0.107619047619048,0.912156746031746,"mRNA_sta_Mg"
"9","linear",9,0.86,0.14,0.912156746031746,"mRNA_sta_Mg"
"10","linear",10,0.935079365079365,0.0649206349206349,0.912156746031746,"mRNA_sta_Mg"
"11","linear",11,0.901666666666667,0.0983333333333334,0.912156746031746,"mRNA_sta_Mg"
"12","linear",12,0.982222222222222,0.0177777777777778,0.912156746031746,"mRNA_sta_Mg"
"13","linear",13,0.933492063492063,0.0665079365079365,0.912156746031746,"mRNA_sta_Mg"
"14","linear",14,0.886666666666667,0.113333333333333,0.912156746031746,"mRNA_sta_Mg"
"15","linear",15,0.964444444444444,0.0355555555555556,0.912156746031746,"mRNA_sta_Mg"
"16","linear",16,0.928333333333333,0.0716666666666667,0.912156746031746,"mRNA_sta_Mg"
"17","linear",17,0.914444444444444,0.0855555555555556,0.912156746031746,"mRNA_sta_Mg"
"18","linear",18,0.958412698412698,0.0415873015873016,0.912156746031746,"mRNA_sta_Mg"
"19","linear",19,0.866666666666667,0.133333333333333,0.912156746031746,"mRNA_sta_Mg"
"20","linear",20,0.93952380952381,0.0604761904761905,0.912156746031746,"mRNA_sta_Mg"
"21","linear",21,0.846190476190476,0.153809523809524,0.912156746031746,"mRNA_sta_Mg"
"22","linear",22,0.907301587301587,0.0926984126984127,0.912156746031746,"mRNA_sta_Mg"
"23","linear",23,0.928888888888889,0.0711111111111111,0.912156746031746,"mRNA_sta_Mg"
"24","linear",24,0.920555555555556,0.0794444444444445,0.912156746031746,"mRNA_sta_Mg"
"25","linear",25,0.848095238095238,0.151904761904762,0.912156746031746,"mRNA_sta_Mg"
"26","linear",26,0.958412698412698,0.0415873015873016,0.912156746031746,"mRNA_sta_Mg"
"27","linear",27,1,0,0.912156746031746,"mRNA_sta_Mg"
"28","linear",28,0.845873015873016,0.154126984126984,0.912156746031746,"mRNA_sta_Mg"
"29","linear",29,0.838571428571429,0.161428571428571,0.912156746031746,"mRNA_sta_Mg"
"30","linear",30,0.935079365079365,0.0649206349206349,0.912156746031746,"mRNA_sta_Mg"
"31","linear",31,0.930634920634921,0.0693650793650794,0.912156746031746,"mRNA_sta_Mg"
"32","linear",32,0.893333333333333,0.106666666666667,0.912156746031746,"mRNA_sta_Mg"
"33","linear",33,0.965555555555556,0.0344444444444445,0.912156746031746,"mRNA_sta_Mg"
"34","linear",34,0.928888888888889,0.0711111111111111,0.912156746031746,"mRNA_sta_Mg"
"35","linear",35,0.916746031746032,0.0832539682539683,0.912156746031746,"mRNA_sta_Mg"
"36","linear",36,0.95,0.05,0.912156746031746,"mRNA_sta_Mg"
"37","linear",37,0.839365079365079,0.160634920634921,0.912156746031746,"mRNA_sta_Mg"
"38","linear",38,0.976190476190476,0.0238095238095238,0.912156746031746,"mRNA_sta_Mg"
"39","linear",39,0.858412698412698,0.141587301587302,0.912156746031746,"mRNA_sta_Mg"
"40","linear",40,0.982222222222222,0.0177777777777778,0.912156746031746,"mRNA_sta_Mg"
"41","linear",41,0.890873015873016,0.109126984126984,0.912156746031746,"mRNA_sta_Mg"
"42","linear",42,0.903968253968254,0.096031746031746,0.912156746031746,"mRNA_sta_Mg"
"43","linear",43,0.95,0.05,0.912156746031746,"mRNA_sta_Mg"
"44","linear",44,0.884166666666667,0.115833333333333,0.912156746031746,"mRNA_sta_Mg"
"45","linear",45,0.939365079365079,0.0606349206349206,0.912156746031746,"mRNA_sta_Mg"
"46","linear",46,0.961111111111111,0.0388888888888889,0.912156746031746,"mRNA_sta_Mg"
"47","linear",47,0.866666666666667,0.133333333333333,0.912156746031746,"mRNA_sta_Mg"
"48","linear",48,0.926666666666667,0.0733333333333333,0.912156746031746,"mRNA_sta_Mg"
"49","linear",49,0.925079365079365,0.0749206349206349,0.912156746031746,"mRNA_sta_Mg"
"50","linear",50,0.982222222222222,0.0177777777777778,0.912156746031746,"mRNA_sta_Mg"
"51","linear",51,0.943333333333333,0.0566666666666667,0.912156746031746,"mRNA_sta_Mg"
"52","linear",52,0.925079365079365,0.0749206349206349,0.912156746031746,"mRNA_sta_Mg"
"53","linear",53,0.875079365079365,0.124920634920635,0.912156746031746,"mRNA_sta_Mg"
"54","linear",54,0.895873015873016,0.104126984126984,0.912156746031746,"mRNA_sta_Mg"
"55","linear",55,0.944761904761905,0.0552380952380952,0.912156746031746,"mRNA_sta_Mg"
"56","linear",56,0.916746031746032,0.0832539682539683,0.912156746031746,"mRNA_sta_Mg"
"57","linear",57,0.948888888888889,0.0511111111111111,0.912156746031746,"mRNA_sta_Mg"
"58","linear",58,0.855079365079365,0.144920634920635,0.912156746031746,"mRNA_sta_Mg"
"59","linear",59,0.91,0.09,0.912156746031746,"mRNA_sta_Mg"
"60","linear",60,0.787777777777778,0.212222222222222,0.912156746031746,"mRNA_sta_Mg"
