"","glucose","glycerol","Na_50_stress","stationary","late_stationary"
"YP_003045686.1",9.21159783296307,8.73547351675029,8.6519498343264,7.8140410031171,8.07049729682737
"YP_003045687.1",15.561781610881,15.3352024516984,15.7884969160382,15.8104147951074,15.3450425444831
"YP_003045688.1",9.45860514002239,9.1902504899878,9.05383121115103,8.79078274483851,9.05897215294698
"YP_003045691.1",12.1044425739661,12.2016667512017,12.6741481602279,13.1489764542288,13.141734575379
"YP_003045697.1",8.03002639166974,8.17881038216351,8.20875923902772,8.58505064405018,8.9893769578445
"YP_003045704.1",5.82997791889697,7.61736514273378,5.66037024220341,5.06927991646929,5.42493700611593
"YP_003045706.1",9.10271345490039,9.84417563550122,9.48659858756145,10.0548703854181,10.2212689997853
"YP_003045707.1",8.84970992891653,10.0350228847236,8.94272753802123,9.11174077448611,9.23907911384165
"YP_003045710.1",10.4471509287824,11.2555089897377,11.538216623651,13.7052153661947,13.5835140684282
"YP_003045713.1",8.54839514056687,8.55137894753181,8.25416157257256,8.20806940874319,8.263309743181
"YP_003045714.1",12.3205926314116,10.9736768103831,12.3758398756361,12.0949881175991,12.0923550270697
"YP_003045717.1",8.60181422560681,9.12579400249153,10.3782964489358,10.8295401801913,10.1611155635558
"YP_003045720.1",4.58819249198926,4.53025709137012,5.53979384784526,4.58104880982854,4.85285958025176
"YP_003045721.1",5.5538288495113,5.41954571060775,7.68072593768381,5.47124890381866,5.1386455463989
"YP_003045722.1",5.17557087820669,4.02661969303941,5.58931308918304,4.76652845531988,4.47851899552701
"YP_003045723.1",5.2064826945905,4.27398655899801,6.76542176685756,4.58104880982854,4.93062467414998
"YP_003045724.1",9.22956736710964,8.05870387528267,10.3376003804558,7.66493838135929,8.01385124234862
"YP_003045729.1",5.57716784173938,4.47169956880655,5.43496120096766,5.61226450531447,5.20111101927114
"YP_003045732.1",8.73108398648318,8.46931184935701,8.71822938587974,8.22236150451284,8.16270362559506
"YP_003045734.1",7.06710767731097,6.14033450391681,4.86332152930806,5.96476417870496,4.23011447296429
"YP_003045735.1",10.4850381397059,9.8504212340993,10.2747778983629,10.8503795546725,10.6210129837337
"YP_003045736.1",10.5153799018881,10.4305971132006,10.4162135944777,10.6549642635261,10.736688442644
"YP_003045738.1",10.1563687415352,10.5950894207175,10.0658926150415,9.77138230989791,9.87823788177256
"YP_003045740.1",5.29506661770116,5.03313463488299,3.9206604887968,6.09664874188364,5.89848375742511
"YP_003045742.1",3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123,3.64852374381306
"YP_003045743.1",4.36533693306125,3.92597206510791,4.77535218984936,4.4756906978625,5.00382033918904
"YP_003045746.1",4.48242035960941,4.99505705749508,4.02074527694975,4.4756906978625,4.36171070344898
"YP_003045747.1",5.81059711572732,6.03743083824083,5.68325792534727,5.74004495024045,5.96948158809243
"YP_003045756.1",4.42547560965114,4.78501088823339,4.57714656097396,6.18800326759413,5.31774798761472
"YP_003045760.1",3.47370672247536,3.67187921271899,3.4864056929935,3.64725146715819,3.8936542446075
"YP_003045764.1",5.99320109898887,4.63894407695317,3.04202652583123,3.64725146715819,3.64852374381306
"YP_003045766.1",5.00883098689434,4.68966740409534,5.02243472966621,4.22771914301898,5.20111101927114
"YP_003045769.1",4.68496762401533,4.53025709137012,4.86332152930806,4.92709385748554,4.68061424841863
"YP_003045772.1",5.45622802763872,5.24053753562951,5.35058928280589,4.67745784878715,5.00382033918904
"YP_003045780.1",7.48218332082427,7.36101504677978,7.43971610966825,7.0299465900528,7.08348099071307
"YP_003045781.1",8.08637510233577,8.08013961156708,8.47154994943016,8.35798659804615,7.92007268255709
"YP_003045782.1",7.28271914667589,7.34691343989296,7.72980403475339,7.92310981780468,7.70170021163942
"YP_003045783.1",7.08306524924606,7.06604347936976,6.66759305826355,6.55008726923729,6.86218803781766
"YP_003045784.1",7.56391803288705,7.24412031234967,7.12564507966824,7.07803825992694,7.21882630416385
"YP_003045785.1",10.1298271478108,10.2897154492901,10.4442153471271,10.0102961378647,10.2652261435463
"YP_003045786.1",6.02701362856756,5.78442038414119,6.29685536230871,5.74004495024045,6.3856439507166
"YP_003045787.1",5.14390619448634,4.82998684492462,5.43496120096766,3.04202652583123,4.76982249604425
"YP_003045789.1",9.31283519426611,8.81173155805789,8.59428938277765,7.89660771419993,7.6706076789798
"YP_003045790.1",10.161993243564,9.87880772840493,9.03011233121712,7.88766411560641,8.11733827634993
"YP_003045791.1",9.93991264790175,9.4459158422182,8.77900972846865,7.65442635810163,7.35559558778729
"YP_003045796.1",10.4502187935667,10.31070351468,9.12069289461156,8.16432205154068,7.86622284159572
"YP_003045797.1",11.1379118779635,11.0031255336295,9.48659858756145,8.48786295445894,8.35734627552528
"YP_003045798.1",11.2765783196577,11.0215070892176,10.1442991955891,9.09631203478832,9.1667476340514
"YP_003045813.1",14.713911760039,14.369624561458,15.0517844024151,15.4438425191904,15.4580120012843
"YP_003045814.1",9.51096820867385,9.27256241307413,8.98371795471319,9.11557230380127,9.13676770158467
"YP_003045815.1",3.65027947872327,3.67187921271899,5.16377564703342,4.76652845531988,4.76982249604425
"YP_003045818.1",5.97598258519226,5.96436588127194,6.2371554405902,6.72186047400269,6.27875011091097
"YP_003045820.1",3.65027947872327,3.81046044911796,3.4864056929935,3.64725146715819,3.64852374381306
"YP_003045821.1",3.47370672247536,3.48915347029787,3.4864056929935,3.64725146715819,3.64852374381306
"YP_003045824.1",7.05097025626899,6.93998596958073,6.43591896416252,6.09664874188364,3.64852374381306
"YP_003045826.1",6.87871754067247,6.42395304113324,6.47510687728269,3.89189230607982,3.64852374381306
"YP_003045827.1",6.18481283581246,6.0013764081569,3.04202652583123,5.85695629343218,3.04202652583123
"YP_003045828.1",5.88654374681262,6.05511516760727,5.87372631613165,5.85695629343218,6.19290504591629
"YP_003045829.1",7.35670968959467,7.6464177971769,7.28761590179399,8.01631166487892,8.12499909708176
"YP_003045830.1",6.01020970882777,6.10686588783006,6.53810610388569,5.89382971285713,6.19290504591629
"YP_003045831.1",5.40463979219933,4.95579488959936,4.82013190131317,4.4756906978625,4.47851899552701
"YP_003045833.1",5.50590973982561,6.35466311609529,5.05925809067662,6.57272802308048,6.57789839111542
"YP_003045841.1",3.78429677474208,4.02661969303941,3.80580917019112,4.07575477417972,3.8936542446075
"YP_003045843.1",7.73493870843785,8.48224574301319,7.652718782083,7.91432989193959,7.83852296847425
"YP_003045844.1",4.16021094029785,5.39133500964727,3.4864056929935,4.76652845531988,3.04202652583123
"YP_003045847.1",3.99355693130541,4.19853751922512,3.80580917019112,4.22771914301898,4.23011447296429
"YP_003045848.1",10.0910428803459,10.4660068124742,11.0125493851756,12.3681588253638,11.7875438548724
"YP_003045849.1",4.48242035960941,3.92597206510791,4.94540865607907,4.07575477417972,4.07786970955328
"YP_003045852.1",5.00883098689434,4.73829250302553,5.6134124334909,4.84944144317999,4.36171070344898
"YP_003045853.1",3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003045854.1",8.04228813247133,7.76770508846424,7.3448070838118,6.99696367599393,6.80585957858664
"YP_003045858.1",3.47370672247536,3.48915347029787,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003045863.1",8.23263080728799,8.22187005692549,7.93899845944143,7.70623448525195,7.41938399223066
"YP_003045864.1",4.16021094029785,3.92597206510791,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003045865.1",5.53008129814113,5.6020226381404,5.12986950503235,5.31370707492361,5.66062050366737
"YP_003045869.1",3.89608546767517,6.41036377136951,4.40193056786439,3.89189230607982,4.47851899552701
"YP_003045870.1",7.6195789406339,7.58170874653914,7.71363004032428,8.30525854558048,8.16270362559506
"YP_003045872.1",4.08078774963278,4.19853751922512,3.9206604887968,3.89189230607982,4.07786970955328
"YP_003045874.1",9.11822974488851,9.1902504899878,9.13491463548494,7.83280291681414,7.85704866657164
"YP_003045876.1",3.89608546767517,5.67329591519664,3.9206604887968,3.64725146715819,3.8936542446075
"YP_003045880.1",4.81668131850022,5.71882941150896,4.77535218984936,4.84944144317999,5.00382033918904
"YP_003045881.1",3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123,3.64852374381306
"YP_003045886.1",3.65027947872327,3.67187921271899,3.80580917019112,3.89189230607982,3.8936542446075
"YP_003045890.1",3.04202652583123,3.48915347029787,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003045909.1",4.73050644894963,4.87336259117452,5.35058928280589,6.06482534100693,6.25071228663403
"YP_003045910.1",10.9084533706663,10.6534013741973,10.6484570225335,11.0295783194381,10.7942276637743
"YP_003045911.1",10.3061139643246,10.1077344033789,10.5358561453552,10.2205512917233,10.3768243766634
"YP_003045913.1",10.0662622755222,9.01003155458409,9.14699405436137,8.82395034371668,8.87598261763692
"YP_003045914.1",4.36533693306125,4.27398655899801,3.80580917019112,3.64725146715819,3.64852374381306
"YP_003045915.1",9.04705268840925,7.86974021489394,8.58543786969294,7.8420929259456,7.92885498649368
"YP_003045918.1",10.243830626928,10.6683255652662,10.2291154322515,10.3051734652885,10.1851126724466
